,pos_amount_max_1mb,pos_amount_max_2mb,pos_amount_max_3mb,pos_amount_min_1mb,pos_amount_min_2mb,pos_amount_min_3mb,pos_amount_avg_1mb,pos_amount_avg_2mb,pos_amount_avg_3mb,pos_count_1mb,pos_count_2mb,pos_count_3mb,neg_amount_avg_1mb,neg_amount_avg_2mb,neg_amount_avg_3mb,neg_amount_max_1mb,neg_amount_max_2mb,neg_amount_max_3mb,neg_amount_min_1mb,neg_amount_min_2mb,neg_amount_min_3mb,neg_count_1mb,neg_count_2mb,neg_count_3mb,balance_avg_1mb,balance_avg_2mb,balance_avg_3mb,balance_min_1mb,balance_min_2mb,balance_min_3mb,balance_max_1mb,balance_max_2mb,balance_max_3mb,age,gender,A4,A5,A6,A7,A11,A13,A14,A16,has_card,permonth,amount,ndisp,class
4362,18954.0,18954.0,18954.0,218.1,206.1,195.7,9586.05,9580.05,9574.85,2.0,2.0,2.0,-7104.866666666666,-5738.2,-7071.533333333333,-14.6,-14.6,-14.6,-17100.0,-14100.0,-18300.0,3.0,3.0,3.0,52000.183333333334,53188.354838709674,56194.854838709645,42602.0,44856.5,44856.5,61556.0,63810.5,65875.4,19.493150684931507,1,145688,22,41,13,8544,1.86,109,2906,0,3159.0,37908.0,1,0
4363,4254.0,4254.0,4254.0,55.9,73.1,78.5,2096.2999999999997,1600.6750000000002,1302.75,4.0,4.0,4.0,-1512.65,-1437.65,-1612.65,-14.6,-14.6,-14.6,-3200.0,-2900.0,-3600.0,4.0,4.0,4.0,18562.493548387105,19051.406666666677,18466.212903225805,16978.4,16626.4,13220.6,23014.4,22362.4,23602.0,36.704109589041096,1,145688,22,41,13,8544,1.86,109,2906,0,3171.0,76104.0,2,0
4365,18109.0,18109.0,18109.0,224.0,188.7,115.9,9166.5,9148.85,9112.45,2.0,2.0,2.0,-13400.0,-11300.0,-7900.0,-13400.0,-11300.0,-7900.0,-13400.0,-11300.0,-7900.0,1.0,1.0,1.0,40704.71290322581,35505.920000000006,28423.790322580644,36596.1,29598.5,19273.5,41529.1,36596.1,37382.5,30.054794520547944,0,145688,22,41,13,8544,1.86,109,2906,0,962.0,46176.0,1,0
4393,15649.0,15649.0,15649.0,189.2,213.8,190.3,7919.1,7931.4,7919.65,2.0,2.0,2.0,-5375.0,-12900.0,-3900.0,-100.0,-12900.0,-3900.0,-15500.0,-12900.0,-3900.0,4.0,1.0,1.0,45408.803333333315,48460.296774193535,44796.74333333333,34578.2,36515.4,33576.1,52378.2,52378.2,49415.4,43.16438356164384,1,86513,38,36,5,8288,4.52,110,1460,0,2608.0,93888.0,1,0
4395,15528.0,10352.0,10352.0,112.7,140.9,144.2,7820.35,5246.45,5248.1,2.0,2.0,2.0,-3635.371428571428,-2006.8,-2174.6,-14.6,-14.6,-14.6,-16000.0,-5800.0,-8100.0,7.0,7.0,6.0,26772.60333333332,33638.07096774195,34331.486666666686,21602.2,26068.9,26320.3,39442.2,36420.9,37613.3,41.96986301369863,1,86513,38,36,5,8288,4.52,110,1460,0,415.0,4980.0,1,0
4398,33438.0,151.7,39645.0,137.0,151.7,197.0,12858.333333333334,151.7,15960.333333333334,3.0,1.0,3.0,-857.3,-4745.92,-9115.1,-14.6,-14.6,-14.6,-1700.0,-11143.0,-21695.0,2.0,5.0,6.0,32811.1193548387,35844.53333333331,48122.32903225809,19754.2,21317.2,26104.8,58314.7,45032.2,65749.8,34.4027397260274,0,86513,38,36,5,8288,4.52,110,1460,0,1995.0,71820.0,1,0
4410,31480.0,31480.0,31480.0,324.0,293.3,219.8,15902.0,15886.65,15849.9,2.0,2.0,2.0,-25900.0,-20500.0,-1400.0,-25900.0,-20500.0,-1400.0,-25900.0,-20500.0,-1400.0,1.0,1.0,1.0,71822.0666666667,66509.27741935487,52394.714285714275,48048.6,42175.3,30975.5,79852.6,73948.6,62675.3,44.21369863013699,1,86513,38,36,5,8288,4.52,110,1460,0,4456.0,106944.0,1,0
4411,30950.0,20633.0,20633.0,26.1,17.0,13.3,10383.8,6930.7,6916.0,3.0,3.0,3.0,-23300.0,-13000.0,-10700.0,-23300.0,-13000.0,-10700.0,-23300.0,-13000.0,-10700.0,1.0,1.0,1.0,62164.1516129032,47950.39333333335,38406.522580645156,40847.1,33095.4,23139.4,71939.2,53830.1,43782.1,36.21369863013699,1,86513,38,36,5,8288,4.52,110,1460,0,8013.0,288468.0,1,0
4455,48819.0,48819.0,48819.0,286.3,213.7,127.7,16469.8,16415.63333333333,16373.099999999999,3.0,3.0,3.0,-6800.0,-8716.75,-7170.083333333333,-100.0,-100.0,-0.7,-11400.0,-22967.0,-23119.0,4.0,4.0,6.0,76120.32903225804,54437.44999999997,42120.58064516129,38927.9,31347.9,730.1,87746.9,80166.9,49549.1,23.284931506849315,1,197099,29,41,10,9624,2.31,145,4265,0,7500.0,360000.0,1,0
4477,25862.0,17241.0,17241.0,176.6,116.7,112.9,9312.866666666667,7119.233333333334,7384.633333333334,3.0,3.0,3.0,-4057.9,-3010.5333333333333,-5526.32,-14.6,-14.6,-14.6,-7200.0,-5148.0,-9500.0,4.0,3.0,5.0,42126.34,27779.325806451623,31745.946666666656,24395.9,12069.8,17547.6,52157.9,33427.5,39588.6,32.33972602739726,0,197099,29,41,10,9624,2.31,145,4265,0,9268.0,444864.0,2,0
4487,40448.0,44764.0,182.7,263.8,226.5,182.7,21086.966666666667,21344.5,182.7,6.0,5.0,1.0,-20279.4,-17866.166666666668,-10000.0,-100.0,-100.0,-10000.0,-45500.0,-63500.0,-10000.0,5.0,6.0,1.0,73570.49333333333,59845.72580645161,43934.92142857143,33736.5,33510.0,43928.4,104097.5,119068.0,44111.0,40.68767123287671,1,197099,29,41,10,9624,2.31,145,4265,0,4561.0,164196.0,1,0
4489,5925.0,5925.0,5925.0,130.7,133.4,121.7,3351.9,3452.7999999999997,3615.566666666667,3.0,3.0,3.0,-2736.92,-2588.2000000000003,-2388.2000000000003,-14.6,-14.6,-14.6,-4800.0,-3950.0,-3950.0,5.0,3.0,3.0,30994.454838709677,32798.826666666646,29869.329032258047,27787.0,30063.2,26381.2,33712.0,36338.2,33156.2,20.367123287671234,0,197099,29,41,10,9624,2.31,145,4265,0,4605.0,276300.0,1,0
4491,37237.0,18026.0,244.7,315.4,260.7,244.7,18776.2,11084.233333333332,244.7,2.0,3.0,1.0,-7671.533333333333,-7178.65,-3471.5333333333333,-14.6,-14.6,-14.6,-21900.0,-16700.0,-9000.0,3.0,4.0,3.0,75768.28064516127,59046.07000000002,58237.348387096805,53181.9,49743.8,49513.8,90418.9,72535.8,59913.8,47.37808219178082,1,197099,29,41,10,9624,2.31,145,4265,0,1784.0,85632.0,1,0
4493,19867.0,25770.0,37778.0,282.9,242.9,238.0,10504.225,11048.725,19008.0,4.0,4.0,2.0,-12020.25,-8945.25,-7927.833333333333,-100.0,-100.0,-100.0,-29000.0,-17800.0,-19400.0,4.0,4.0,6.0,69149.89333333328,55534.62580645161,57075.23333333333,53304.4,38623.5,37588.5,101285.4,79418.4,80555.5,35.964383561643835,1,197099,29,41,10,9624,2.31,145,4265,0,3918.0,47016.0,1,0
4494,66.1,21578.0,48139.0,27.2,78.1,176.7,46.65,8734.425,17614.28,2.0,4.0,5.0,-5095.5199999999995,-5780.622222222222,-12797.228571428572,-14.6,-14.6,-14.6,-18198.0,-12861.0,-27200.0,5.0,9.0,7.0,16185.389285714295,19436.38709677418,44715.432258064546,2235.7,3575.6,14983.8,24133.7,44624.5,81337.8,54.25753424657534,1,197099,29,41,10,9624,2.31,145,4265,0,2307.0,55368.0,1,0
4497,13464.0,20196.0,13464.0,139.2,164.5,177.9,4593.966666666667,6843.366666666666,4606.599999999999,3.0,3.0,3.0,-3171.5333333333333,-5728.65,-5071.533333333334,-14.6,-14.6,-14.6,-9000.0,-11900.0,-14400.0,3.0,4.0,3.0,44814.17741935481,41221.48999999998,46893.632258064514,37684.3,27518.7,39877.5,51298.2,47714.7,55077.5,23.073972602739726,0,197099,29,41,10,9624,2.31,145,4265,0,708.0,33984.0,1,0
4498,42072.0,13623.0,24016.0,258.5,139.7,49.0,14590.1,4653.7,7646.25,4.0,3.0,4.0,-12638.199999999999,-5478.65,-2407.3,-14.6,-14.6,-14.6,-31500.0,-10400.0,-4800.0,3.0,4.0,2.0,68196.47000000003,51911.67419354842,26852.564516129045,41697.7,41499.3,19205.9,99657.8,63399.3,49741.9,38.964383561643835,1,197099,29,41,10,9624,2.31,145,4265,0,6330.0,227880.0,2,0
4500,16219.0,16219.0,16219.0,162.6,152.4,141.2,5529.0,5521.666666666667,5512.566666666667,3.0,3.0,3.0,-2285.657142857143,-1842.8,-1712.45,-14.6,-14.6,-14.6,-6869.0,-6869.0,-6869.0,7.0,7.0,8.0,51935.838709677395,48935.11333333336,44924.39677419357,46292.7,42627.3,39789.3,62511.7,58846.3,56008.3,29.16986301369863,0,197099,29,41,10,9624,2.31,145,4265,0,1450.0,69600.0,2,0
4502,23585.0,23585.0,35378.0,184.8,290.8,267.0,11884.9,11937.9,17822.5,2.0,2.0,2.0,-7371.599999999999,-23750.0,-12500.0,-14.6,-23000.0,-12500.0,-22706.0,-24500.0,-12500.0,6.0,2.0,1.0,37436.60322580645,62760.88709677417,60384.199999999975,27001.5,46755.7,35610.7,61413.5,70340.7,71255.7,30.15068493150685,1,197099,29,41,10,9624,2.31,145,4265,0,3931.0,188688.0,1,0
4503,52688.0,35125.0,35125.0,170.6,252.8,296.6,26429.3,17688.9,17710.8,2.0,2.0,2.0,-9756.657142857144,-9133.119999999999,-10691.4,-14.6,-14.6,-14.6,-33300.0,-20100.0,-28200.0,7.0,5.0,4.0,39429.40000000001,59676.03548387094,70880.76666666663,24442.1,39797.9,50041.9,86124.1,79248.9,87392.9,19.676712328767124,0,197099,29,41,10,9624,2.31,145,4265,0,5854.0,210744.0,1,0
4509,43463.0,88.5,10415.0,75.9,88.5,202.3,17946.3,88.5,5308.65,3.0,1.0,2.0,-4107.3,-8470.9,-9767.4,-14.6,-14.6,-14.6,-8200.0,-15669.0,-24000.0,2.0,4.0,4.0,19026.64333333333,20873.47741935485,42675.19642857142,5207.8,5133.8,28400.1,50832.1,39002.8,67455.1,47.59452054794521,0,114200,101,41,4,8403,5.72,105,2718,0,7801.0,187224.0,1,1
4513,24545.0,24545.0,24545.0,240.8,173.0,74.1,8342.3,8297.033333333333,6298.299999999999,3.0,3.0,4.0,-11100.0,-1400.0,0.0,-11100.0,-1400.0,0.0,-11100.0,-1400.0,0.0,1.0,1.0,0.0,56993.72999999998,41522.6935483871,23981.043478260868,37584.2,23793.1,500.0,62370.1,48684.2,25119.0,49.41095890410959,1,114200,101,41,4,8403,5.72,105,2718,0,4091.0,98184.0,1,0
4519,12508.0,12508.0,12508.0,114.1,82.3,22.3,6311.05,6295.15,5443.433333333333,2.0,2.0,3.0,-8800.0,-3100.0,0.0,-8800.0,-3100.0,0.0,-8800.0,-3100.0,0.0,1.0,1.0,0.0,32685.31290322579,25189.176666666674,11210.13870967742,26120.6,16630.3,300.0,38628.6,29138.3,16630.3,31.813698630136987,1,114200,101,41,4,8403,5.72,105,2718,0,2085.0,100080.0,1,0
4526,25124.0,25124.0,25124.0,195.0,222.3,324.5,12659.5,12673.15,12724.25,2.0,2.0,2.0,-7304.5199999999995,-6853.719999999999,-14271.533333333333,-14.6,-14.6,-14.6,-14100.0,-15200.0,-26600.0,5.0,5.0,3.0,45894.309677419355,53055.00689655175,71997.25483870968,20757.0,31933.3,56953.5,57279.6,66201.9,83553.5,41.178082191780824,0,114200,101,41,4,8403,5.72,105,2718,0,4187.0,200976.0,1,0
4539,22326.0,15234.0,38612.0,304.3,308.9,335.1,13129.766666666668,8352.633333333333,25406.016666666666,3.0,3.0,6.0,-10266.666666666666,-11133.333333333334,-27160.0,-100.0,-100.0,-100.0,-26300.0,-28200.0,-51300.0,3.0,3.0,5.0,75198.3903225806,76651.89666666667,70435.064516129,62460.9,61111.0,61269.9,93160.9,94411.0,99881.9,25.65753424657534,0,114200,101,41,4,8403,5.72,105,2718,0,5091.0,244368.0,1,0
4540,18924.0,28386.0,18924.0,108.1,112.9,144.7,7377.366666666666,9932.966666666667,9534.35,3.0,3.0,2.0,-3456.075,-4183.266666666666,-5843.766666666666,-14.6,-14.6,-14.6,-7800.0,-12900.0,-17714.0,8.0,6.0,6.0,23956.980645161282,27028.516129032258,34650.66333333335,17303.2,17104.0,22707.9,36227.2,45490.0,52021.9,53.441095890410956,0,114200,101,41,4,8403,5.72,105,2718,0,3154.0,113544.0,1,0
4541,17313.0,17313.0,17313.0,167.7,164.7,148.4,8740.35,8738.85,8730.7,2.0,2.0,2.0,-3374.657142857143,-16400.0,-12900.0,-14.6,-16400.0,-12900.0,-8800.0,-16400.0,-12900.0,7.0,1.0,1.0,41468.65666666669,49150.8483870968,44981.35714285712,34257.3,39474.6,34913.2,57865.3,56787.6,52226.2,54.536986301369865,0,125832,151,41,2,8512,4.12,102,2103,0,8734.0,104808.0,2,0
4566,21559.0,114.4,162.5,61.8,114.4,162.5,7506.933333333333,114.4,162.5,3.0,1.0,1.0,-3900.0,-4500.0,-6933.333333333333,-100.0,-100.0,-100.0,-7700.0,-9000.0,-13400.0,2.0,3.0,3.0,15356.726666666675,24808.44193548388,35881.21666666669,9912.7,16698.3,30035.8,31433.5,30098.3,50735.8,50.61369863013699,0,125832,151,41,2,8512,4.12,102,2103,0,7384.0,88608.0,2,0
4581,44110.0,66165.0,44110.0,298.6,270.4,276.0,22204.3,33217.7,22193.0,2.0,2.0,2.0,-17300.0,-45500.0,-9600.0,-17300.0,-26700.0,-9600.0,-17300.0,-64300.0,-9600.0,1.0,2.0,1.0,68437.08064516126,96113.18,64734.3064516129,38043.9,53208.5,35522.5,82452.5,119373.5,79908.5,35.07123287671233,1,125832,151,41,2,8512,4.12,102,2103,0,3318.0,79632.0,1,0
4585,35163.0,23442.0,23442.0,91.5,86.4,65.9,17627.25,11764.2,11753.95,2.0,2.0,2.0,-7978.65,-4228.65,-5278.65,-14.6,-14.6,-14.6,-16000.0,-6500.0,-9500.0,4.0,4.0,4.0,22128.743333333336,22418.764516129027,14389.683333333342,4670.5,13971.3,2063.4,39833.5,37398.7,25505.4,47.2,0,125832,151,41,2,8512,4.12,102,2103,0,9689.0,465072.0,2,0
4588,37707.0,47080.0,48636.0,299.4,237.7,231.0,25722.6,27129.233333333334,22548.5,4.0,3.0,4.0,-12500.228571428572,-5750.266666666666,-10675.2,-14.6,-14.6,-14.6,-42100.0,-25900.0,-35000.0,7.0,6.0,8.0,71785.27096774198,59447.76333333333,53753.0548387097,44936.6,43452.1,38659.7,105727.0,94100.5,71134.1,21.846575342465755,0,125832,151,41,2,8512,4.12,102,2103,0,6148.0,368880.0,2,0
4591,17636.0,17636.0,26454.0,45.0,49.5,32.4,5945.233333333334,5937.3,8840.800000000001,3.0,3.0,3.0,-16800.0,-7600.0,-100.0,-16800.0,-7600.0,-100.0,-16800.0,-7600.0,-100.0,1.0,1.0,1.0,46749.22499999998,39485.822580645174,23409.483870967742,36984.7,26790.0,400.0,54670.2,44458.3,26854.0,51.00547945205479,1,125832,151,41,2,8512,4.12,102,2103,0,5665.0,67980.0,1,0
4608,35530.0,175.6,31155.0,117.1,175.6,320.2,17823.55,175.6,17838.399999999998,2.0,1.0,3.0,-7125.085714285714,-10323.942857142858,-10306.92,-14.6,-14.6,-14.6,-18400.0,-39000.0,-34200.0,7.0,7.0,5.0,34029.36666666665,38304.848387096776,59649.990000000005,7768.1,21938.0,40690.5,57629.1,94205.6,94205.6,27.654794520547945,1,106054,38,25,6,8110,6.55,109,3079,0,8308.0,299088.0,1,1
4624,62850.0,41900.0,41900.0,62.1,101.6,105.7,20991.466666666667,14034.5,14037.199999999999,3.0,3.0,3.0,-10265.228571428572,-14503.15,-9493.4,-5.4,-14.6,-14.6,-24300.0,-26800.0,-15800.0,7.0,4.0,4.0,10949.259999999993,24709.0741935484,23212.696666666667,-6652.7,8994.4,8131.5,56197.3,59392.4,50031.5,20.328767123287673,1,106054,38,25,6,8110,6.55,109,3079,0,6983.0,335184.0,1,1
4625,600.0,131.5,131.5,131.5,131.5,131.5,365.75,131.5,131.5,2.0,1.0,1.0,0.0,-5000.0,-3400.0,0.0,-5000.0,-3400.0,0.0,-5000.0,-3400.0,0.0,1.0,1.0,23927.261290322578,24621.564516129034,29106.55,23458.5,23327.0,28195.5,24190.1,28327.0,31595.5,39.843835616438355,1,106054,38,25,6,8110,6.55,109,3079,0,5165.0,247920.0,1,1
4626,46008.0,46008.0,46008.0,231.7,304.2,236.0,23119.85,23156.1,23122.0,2.0,2.0,2.0,-8844.9,-34100.0,-42700.0,-14.6,-20400.0,-42700.0,-23700.0,-47800.0,-42700.0,4.0,2.0,1.0,55766.78999999997,73092.72258064516,74882.19999999997,37628.4,37324.2,55972.2,83636.4,105524.2,101980.2,34.945205479452056,0,106054,38,25,6,8110,6.55,109,3079,0,6123.0,220428.0,1,0
4627,10760.0,8861.0,187.6,33.5,42.0,187.6,2807.55,3022.7000000000003,187.6,4.0,3.0,1.0,0.0,-6800.0,-5000.0,0.0,-6800.0,-5000.0,0.0,-6800.0,-5000.0,0.0,1.0,1.0,33074.69354838711,29313.27000000001,31299.558064516114,30523.4,28255.3,28067.7,41753.5,37116.3,33067.7,17.252054794520546,1,106054,38,25,6,8110,6.55,109,3079,0,3814.0,45768.0,1,0
4628,16141.0,16141.0,16141.0,94.3,86.8,73.4,8117.65,8113.9,8107.2,2.0,2.0,2.0,-1929.9428571428573,-1611.2,-2158.514285714286,-14.6,-14.6,-14.6,-4780.0,-5800.0,-5300.0,7.0,8.0,7.0,22540.83666666667,21415.896774193534,18197.123333333344,14716.8,15993.2,14888.5,30857.8,32119.6,31014.9,34.21369863013699,1,106054,38,25,6,8110,6.55,109,3079,0,5392.0,129408.0,1,0
4629,36216.0,29180.0,42433.0,371.8,314.2,233.6,18293.9,15928.05,18429.9,2.0,4.0,4.0,-14684.266666666668,-6272.228571428571,-7384.266666666666,-14.6,-14.6,-14.6,-59200.0,-30700.0,-33600.0,6.0,7.0,6.0,69665.75999999997,75566.49354838714,58387.586666666684,39652.7,56454.1,44377.1,91542.3,91542.3,86810.1,35.85205479452055,0,228848,15,40,18,9893,4.72,96,5887,0,2523.0,30276.0,1,0
4637,43007.0,19303.0,17360.0,259.1,235.0,256.2,21633.05,9769.0,8808.1,2.0,2.0,2.0,-5563.085714285714,-4391.657142857142,-3180.2,-2.0,-2.0,-2.0,-25600.0,-18300.0,-8537.0,7.0,7.0,8.0,62405.82666666664,57765.738709677455,60338.564516128994,52306.7,52090.3,45912.7,95313.7,73090.3,71354.3,36.24109589041096,0,228848,15,40,18,9893,4.72,96,5887,0,3840.0,230400.0,1,0
4644,69.5,20188.0,184.2,69.5,118.6,184.2,69.5,10153.3,184.2,1.0,2.0,1.0,-815.0,-7301.4,-14796.0,-30.0,-30.0,-30.0,-1600.0,-21277.0,-29100.0,2.0,5.0,3.0,15383.535483870974,28150.219999999983,42345.18064516129,15124.2,16635.6,32770.4,16724.2,43012.6,77128.4,43.88767123287671,1,228848,15,40,18,9893,4.72,96,5887,0,4220.0,253200.0,1,0
4646,5228.0,7842.0,5228.0,80.6,105.3,109.1,2302.866666666667,3973.65,2668.55,3.0,2.0,2.0,-1532.45,-1267.45,-1309.95,-14.6,-14.6,-14.6,-5280.0,-4640.0,-4000.0,8.0,8.0,8.0,19678.51935483871,25220.151612903213,26038.929999999986,16922.3,21200.6,23937.1,24730.3,28636.6,30479.7,51.136986301369866,0,228848,15,40,18,9893,4.72,96,5887,0,748.0,35904.0,1,0
4659,147.7,147.7,147.7,147.7,147.7,147.7,147.7,147.7,147.7,1.0,1.0,1.0,-3900.0,-2200.0,-6000.0,-3900.0,-2200.0,-6000.0,-3900.0,-2200.0,-6000.0,1.0,1.0,1.0,27325.745161290335,29598.928571428583,34833.67096774192,23798.4,27550.8,29603.1,27698.4,29750.8,35603.1,18.86027397260274,1,228848,15,40,18,9893,4.72,96,5887,0,5700.0,68400.0,1,1
4672,11244.0,11244.0,11244.0,100.0,112.8,107.4,3824.7333333333336,5678.4,4550.466666666666,3.0,2.0,3.0,-2612.5333333333333,-2609.4,-2409.4,-14.6,-14.6,-14.6,-4723.0,-4723.0,-4723.0,3.0,4.0,4.0,31244.261290322578,26972.43666666668,25723.52903225805,27202.1,20568.4,21054.6,38531.5,31812.4,30898.6,15.331506849315069,1,228848,15,40,18,9893,4.72,96,5887,0,4139.0,99336.0,1,0
4696,36216.0,29180.0,42433.0,393.2,303.1,219.5,18304.6,15925.275,18426.375,2.0,4.0,4.0,-12972.228571428572,-6884.266666666666,-7300.933333333333,-14.6,-14.6,-14.6,-59200.0,-30700.0,-33600.0,7.0,6.0,6.0,93346.44,72596.76129032261,54302.28666666669,36249.2,52868.6,40705.6,115856.0,90445.6,83138.6,35.85205479452055,0,228848,15,40,18,9893,4.72,96,5887,0,2523.0,30276.0,1,0
4697,33225.0,22150.0,22150.0,170.0,152.6,123.8,16697.5,11151.3,11136.9,2.0,2.0,2.0,-5156.719999999999,-4060.9,-3710.9,-14.6,-14.6,-14.6,-10600.0,-9629.0,-9629.0,5.0,4.0,4.0,40921.31935483869,35115.17666666668,28244.329032258065,23355.7,22836.8,15406.5,56580.7,44986.8,37556.5,54.28219178082192,1,228848,15,40,18,9893,4.72,96,5887,0,3551.0,170448.0,2,0
4699,38369.0,38369.0,57554.0,202.5,184.4,293.7,12925.766666666668,12931.400000000001,19384.733333333334,3.0,3.0,3.0,-4573.5199999999995,-6289.8153846153855,-5127.933333333333,-14.6,-14.6,-14.6,-7600.0,-25200.0,-12400.0,5.0,13.0,6.0,51160.989285714284,58958.112903225774,75508.38387096775,28857.5,44540.5,39544.3,67226.5,87513.9,97098.3,46.202739726027396,0,228848,15,40,18,9893,4.72,96,5887,0,3195.0,76680.0,2,0
4701,19790.0,19790.0,19790.0,74.1,74.7,54.6,6653.0,6652.099999999999,6640.099999999999,3.0,3.0,3.0,-3890.12,-3708.433333333333,-3337.65,-14.6,-14.6,-14.6,-9874.0,-9874.0,-9874.0,5.0,6.0,4.0,25857.67333333334,22059.899999999994,19068.18214285715,9794.3,9850.6,4518.9,29753.3,29578.6,24384.6,32.797260273972604,1,228848,15,40,18,9893,4.72,96,5887,0,3298.0,39576.0,2,0
4703,48234.0,210.6,43234.0,206.3,210.6,96.0,16217.866666666669,210.6,12691.825,3.0,2.0,4.0,-5867.266666666666,-5000.719999999999,-2900.9,-14.6,-14.6,-14.6,-21700.0,-14000.0,-4654.0,6.0,5.0,4.0,52808.958064516104,51101.84838709675,33242.48000000001,33389.7,40337.2,14573.4,81623.7,65244.8,65244.8,20.213698630136985,0,228848,15,40,18,9893,4.72,96,5887,0,3492.0,41904.0,1,0
4706,25973.0,25973.0,25973.0,261.1,259.4,185.7,13117.05,13116.2,13079.35,2.0,2.0,2.0,-9200.0,-21500.0,-11700.0,-9200.0,-21500.0,-11700.0,-9200.0,-21500.0,-11700.0,1.0,1.0,1.0,56741.63666666664,58592.10967741935,44211.35666666668,35539.4,40007.0,25548.3,61773.5,65980.0,51521.3,14.756164383561643,0,228848,15,40,18,9893,4.72,96,5887,0,4329.0,259740.0,1,0
4721,15420.0,15420.0,15420.0,31.1,57.7,74.0,5164.5,5178.466666666667,5189.333333333333,3.0,3.0,3.0,-4532.599999999999,-3928.65,-3310.657142857143,-6.8,-14.6,-14.6,-11700.0,-7200.0,-11600.0,7.0,4.0,7.0,17442.954838709687,15124.337931034483,17668.29032258065,-3424.6,12754.5,12901.2,28275.4,28454.5,31461.2,39.172602739726024,0,42821,4,13,5,8173,7.01,124,1358,0,4492.0,215616.0,1,1
4732,21095.0,27172.0,25572.0,109.2,113.0,170.8,12426.55,9828.333333333334,12314.933333333334,4.0,3.0,3.0,-7700.0,-14922.4,-7500.0,-100.0,-100.0,-100.0,-15300.0,-44700.0,-13500.0,2.0,5.0,3.0,27029.299999999996,25700.99999999998,39749.16451612905,6036.1,6023.1,14318.3,40342.3,51163.1,51163.1,27.46849315068493,1,42821,4,13,5,8173,7.01,124,1358,0,8094.0,388512.0,1,1
4750,17079.0,40566.0,47952.0,294.0,262.1,65.8,9307.0,20414.05,15579.7,4.0,2.0,4.0,-13076.666666666666,-20300.0,0.0,-30.0,-20300.0,0.0,-36300.0,-20300.0,0.0,3.0,1.0,0.0,71915.22258064513,48574.54516129035,21899.581818181818,50370.9,42018.8,900.0,89570.9,82846.9,62318.8,46.59178082191781,1,42821,4,13,5,8173,7.01,124,1358,0,3505.0,84120.0,1,0
4751,43002.0,64503.0,43002.0,136.7,192.7,157.6,14429.733333333332,21639.766666666666,14440.5,3.0,3.0,3.0,-5505.327272727272,-8795.766666666666,-8150.12,-14.6,-14.6,-14.6,-13461.0,-19600.0,-21675.0,11.0,6.0,5.0,38124.400000000016,55125.348387096805,40477.76666666668,24436.8,25792.1,26221.1,67438.8,90295.1,69223.1,37.038356164383565,1,42821,4,13,5,8173,7.01,124,1358,0,5103.0,122472.0,1,0
4761,29206.0,310.2,48984.0,200.9,310.2,231.8,14703.45,310.2,24254.7,2.0,1.0,4.0,-5393.719999999999,-9692.15,-8992.15,-14.6,-14.6,-14.6,-11400.0,-28400.0,-24800.0,5.0,4.0,4.0,48006.666666666664,74020.64516129027,49217.90666666665,31140.0,57798.4,24348.2,60346.0,96552.4,96552.4,41.345205479452055,1,285387,0,2,8,10177,7.75,81,10108,0,4383.0,210384.0,1,0
4775,4923.0,4923.0,4923.0,119.4,105.1,91.6,1747.4666666666665,2514.05,2204.866666666667,3.0,2.0,3.0,0.0,-4300.0,0.0,0.0,-4300.0,0.0,0.0,-4300.0,0.0,0.0,1.0,0.0,28696.646666666657,25269.32903225805,22114.485714285714,25612.2,24884.1,18269.5,30854.6,25612.2,24884.1,57.52054794520548,1,285387,0,2,8,10177,7.75,81,10108,0,371.0,22260.0,1,0
4779,9100.0,45196.0,49834.0,202.1,253.0,162.7,4651.05,24523.25,24998.35,2.0,4.0,2.0,-7851.15,-13452.433333333334,-7079.4,-14.6,-14.6,-14.6,-14890.0,-41600.0,-24900.0,4.0,6.0,9.0,46906.02580645164,59676.199999999975,40450.57741935486,36790.3,35601.9,22619.8,53290.3,113324.9,72453.8,22.624657534246577,1,285387,0,2,8,10177,7.75,81,10108,0,5237.0,188532.0,1,0
4815,13905.0,13905.0,13905.0,167.3,167.8,150.6,7036.15,7036.4,7027.8,2.0,2.0,2.0,-4038.2000000000003,-5038.2,-2228.65,-14.6,-14.6,-14.6,-9400.0,-12600.0,-5100.0,3.0,3.0,4.0,40043.97,40957.00967741934,36211.75333333331,33791.5,36338.2,30392.2,47696.5,51438.2,44297.2,50.0,0,285387,0,2,8,10177,7.75,81,10108,0,2318.0,55632.0,1,0
4826,13992.0,13992.0,13992.0,3.7,13992.0,13992.0,4666.7,13992.0,13992.0,3.0,1.0,1.0,-1645.1000000000001,-2129.0125,-1940.511111111111,-14.6,-14.6,-14.6,-7800.0,-11600.0,-11200.0,8.0,8.0,9.0,-1393.1838709677425,-6594.71333333333,-3859.6774193548413,-8470.4,-15354.4,-13157.8,5521.6,-3038.4,834.2,50.93698630136986,1,285387,0,2,8,10177,7.75,81,10108,0,9020.0,541200.0,1,1
4827,20252.0,20252.0,20252.0,162.6,159.3,187.3,10207.3,10205.65,10219.65,2.0,2.0,2.0,-2217.0666666666666,-2886.7200000000003,-2508.1142857142854,-4.0,-4.0,-4.0,-6200.0,-8800.0,-10800.0,9.0,5.0,14.0,38779.96129032257,38273.71724137932,44621.97096774196,30503.6,32645.9,32477.3,50755.6,52897.9,66852.3,29.583561643835615,1,285387,0,2,8,10177,7.75,81,10108,0,824.0,49440.0,1,0
